chain_id,start_date,end_date,duration_days,max_area_km2,mean_area_km2,total_area_km2,min_temperature,mean_min_temperature,mean_temperature,max_lat,min_lat,max_lon,min_lon,total_clusters,max_clusters_per_day,mean_clusters_per_day,max_cluster_area_day,coldest_temp_day
856,2015-03-13,2015-03-15,3,2335558.5498676626,1950265.0019679489,5850795.005903847,-3.1555796,-3.0892284,-1.99447812291142,103,92,414,392,3,1,1.0,2015-03-14,2015-03-14
857,2015-12-17,2015-12-17,1,522382.63479514915,522382.63479514915,522382.63479514915,-3.2258484,-3.2258484,-1.8776913621563756,153,153,150,150,1,1,1.0,2015-12-17,2015-12-17
858,2015-12-27,2015-12-28,2,1046552.254706996,910364.3224823631,1820728.6449647262,-3.7868507,-3.3365448,-2.0072180085886995,160,117,165,153,2,1,1.0,2015-12-28,2015-12-28
859,2015-12-30,2016-01-02,4,1243376.7000678233,804295.7966529111,3217183.1866116445,-3.5667932,-3.141231,-1.9393586876001172,148,108,145,135,4,1,1.0,2016-01-01,2016-01-02
860,2016-01-10,2016-01-10,1,935911.8744693808,935911.8744693808,935911.8744693808,-2.44635,-2.44635,-1.7677029261300676,111,111,213,213,1,1,1.0,2016-01-10,2016-01-10
861,2016-01-17,2016-01-20,4,1867315.8795795718,1323220.7042709498,5292882.817083799,-2.7585163,-2.4950957,-1.7717907287574903,145,102,295,221,4,1,1.0,2016-01-19,2016-01-18
862,2016-01-24,2016-01-24,1,759105.0588819544,759105.0588819544,759105.0588819544,-3.2632349,-3.2632349,-1.8108369352958524,161,161,269,269,1,1,1.0,2016-01-24,2016-01-24
863,2016-01-28,2016-01-28,1,617451.0957707632,617451.0957707632,617451.0957707632,-3.0448089,-3.0448089,-2.266100860948891,56,56,396,396,1,1,1.0,2016-01-28,2016-01-28
864,2016-02-03,2016-02-04,2,863056.401327884,737248.8529312001,1474497.7058624001,-3.280408,-3.079075,-1.9041854749145308,156,150,173,164,2,1,1.0,2016-02-04,2016-02-03
865,2016-02-13,2016-02-15,3,3366346.712909249,2801169.986444136,8403509.959332408,-4.149058,-3.62317,-2.0029316177563223,113,101,347,297,3,1,1.0,2016-02-14,2016-02-14
866,2016-03-09,2016-03-09,1,607972.0223753646,607972.0223753646,607972.0223753646,-2.7531679,-2.7531679,-1.8279562083899537,79,79,411,411,1,1,1.0,2016-03-09,2016-03-09
867,2016-12-07,2016-12-08,2,1540724.9882987572,1139731.242924069,2279462.485848138,-3.996555,-3.6839342,-2.116257602900446,93,76,144,119,2,1,1.0,2016-12-08,2016-12-08
868,2016-12-14,2016-12-19,6,4000921.837227294,1987676.7651622072,13913737.35613545,-4.144756,-3.5306537,-2.0235206468700873,132,68,327,102,7,2,1.1666666666666667,2016-12-18,2016-12-17
869,2016-12-26,2016-12-26,1,590055.6795222815,590055.6795222815,590055.6795222815,-3.550633,-3.550633,-2.126579579672487,117,117,129,129,1,1,1.0,2016-12-26,2016-12-26
870,2017-01-03,2017-01-09,7,5054979.983672557,2551147.909977443,17858035.3698421,-4.99312,-4.1034555,-2.0446482775635277,151,86,304,138,7,1,1.0,2017-01-07,2017-01-06
871,2017-01-11,2017-01-13,3,2204319.542580221,1450144.877383961,4350434.632151883,-4.0090566,-3.272068,-1.8638998761181902,86,63,209,127,3,1,1.0,2017-01-12,2017-01-12
872,2017-02-05,2017-02-05,1,673582.4135066925,673582.4135066925,673582.4135066925,-2.1515863,-2.1515863,-1.7356960994934818,87,87,404,404,1,1,1.0,2017-02-05,2017-02-05
873,2017-02-07,2017-02-08,2,1032935.847361751,834138.7343688413,3336554.937475365,-2.7379937,-2.4915118,-1.775675720214078,94,69,405,117,4,2,2.0,2017-02-08,2017-02-08
874,2017-03-04,2017-03-06,3,1731687.2641365647,1106508.615336172,3319525.8460085164,-3.5254107,-2.9451342,-1.8947936430960004,127,120,367,343,3,1,1.0,2017-03-05,2017-03-05
875,2017-03-11,2017-03-12,2,1034976.6493704143,781022.4524456419,1562044.9048912837,-2.6003156,-2.4594831,-1.8192038819491287,116,110,346,330,2,1,1.0,2017-03-12,2017-03-12
876,2017-03-15,2017-03-16,2,568538.5918402737,558021.802251728,1116043.604503456,-2.153734,-2.1168056,-1.7376570555463169,154,148,296,291,2,1,1.0,2017-03-16,2017-03-15
877,2017-03-27,2017-03-27,1,785839.1200055752,785839.1200055752,785839.1200055752,-3.1391566,-3.1391566,-1.9437306426747367,107,107,414,414,1,1,1.0,2017-03-27,2017-03-27
878,2017-12-08,2017-12-09,2,1088082.862032393,872998.8446136361,1745997.6892272723,-5.9586415,-5.0563326,-2.4071437378290237,179,173,196,195,2,1,1.0,2017-12-08,2017-12-09
879,2017-12-24,2018-01-07,15,7396283.157757014,3248083.4927226445,55217419.37628496,-3.9632256,-3.2404454,-1.9183654966767951,149,56,307,110,17,2,1.1333333333333333,2018-01-01,2018-01-01
880,2018-01-10,2018-01-19,10,3596419.495477478,1706876.6589027813,18775643.247930594,-3.7085803,-2.9049356,-1.9253761091168236,166,39,309,82,11,2,1.1,2018-01-17,2018-01-17
881,2018-02-03,2018-02-06,4,1619321.2482062434,1041240.9779735687,4164963.911894275,-2.8786237,-2.50565,-1.7558505654157666,126,60,378,212,4,1,1.0,2018-02-03,2018-02-04
882,2018-02-09,2018-02-10,2,1240153.4051349228,828257.8044234957,3313031.2176939826,-2.9832888,-2.5301678,-1.8828583369545089,98,44,397,156,4,2,2.0,2018-02-10,2018-02-10
883,2018-02-12,2018-02-14,3,1407374.369619187,1048979.847504328,4195919.390017312,-2.9201372,-2.7008781,-1.853361020776386,79,23,404,152,4,2,1.3333333333333333,2018-02-14,2018-02-14
884,2018-02-18,2018-02-21,4,1653829.914757176,1215644.0771981142,7293864.4631886855,-4.0683136,-3.1988175,-1.9118864309059331,99,33,401,123,6,2,1.5,2018-02-20,2018-02-20
885,2018-02-23,2018-02-24,2,1131306.8813879061,1064788.0478850226,2129576.095770045,-2.402247,-2.3876343,-1.8522150415465748,106,100,414,412,2,1,1.0,2018-02-23,2018-02-23
886,2018-11-14,2018-11-14,1,1097196.0546314155,1097196.0546314155,1097196.0546314155,-3.697732,-3.697732,-2.0410204688658253,172,172,196,196,1,1,1.0,2018-11-14,2018-11-14
887,2019-01-01,2019-01-03,3,1140926.4791490824,1071562.019873337,3214686.0596200107,-4.255301,-3.6560662,-2.008500543106768,148,107,161,159,3,1,1.0,2019-01-02,2019-01-03
888,2019-01-18,2019-01-22,5,3634627.796955097,2706325.950772281,13531629.753861403,-3.253425,-2.7605076,-1.8751916014693617,119,63,308,200,5,1,1.0,2019-01-21,2019-01-21
889,2019-01-24,2019-02-01,9,3912735.525347227,2132710.5109535917,19194394.598582324,-3.9437406,-2.9577124,-1.9382377299212894,112,52,280,201,9,1,1.0,2019-01-31,2019-01-30
890,2019-02-03,2019-02-15,13,2978157.96108784,1729093.6889100699,22478217.95583091,-4.7428584,-3.4417343,-1.9137466953934492,100,51,189,117,13,1,1.0,2019-02-07,2019-02-03
891,2019-02-18,2019-02-18,1,745582.2845021213,745582.2845021213,745582.2845021213,-2.5009506,-2.5009506,-1.7913407160362727,91,91,162,162,1,1,1.0,2019-02-18,2019-02-18
892,2019-02-20,2019-02-27,8,2272847.643012833,1414240.580557553,12728165.225017978,-3.8734586,-3.0483885,-1.957648905144049,106,77,411,149,9,2,1.125,2019-02-20,2019-02-21
893,2019-03-02,2019-03-07,6,3247187.6131984084,1627572.948031712,9765437.688190272,-3.3337436,-2.8606145,-1.8230101992615622,151,73,331,144,6,1,1.0,2019-03-04,2019-03-02
894,2019-11-12,2019-11-13,2,888242.4354294183,762839.7437297046,1525679.4874594093,-2.6587794,-2.335916,-1.6541850123693127,155,137,230,209,2,1,1.0,2019-11-13,2019-11-13
895,2019-12-18,2019-12-18,1,601600.3677066296,601600.3677066296,601600.3677066296,-2.386255,-2.386255,-1.8167412027227243,167,167,193,193,1,1,1.0,2019-12-18,2019-12-18
896,2020-01-10,2020-01-18,9,3220847.8882427467,1750303.9039141175,17503039.039141174,-4.332414,-3.3337474,-1.9666604642539809,121,29,365,73,10,2,1.1111111111111112,2020-01-16,2020-01-16
897,2020-01-22,2020-01-22,1,521110.6092245978,521110.6092245978,521110.6092245978,-3.7207963,-3.7207963,-1.9472919217266962,168,168,265,265,1,1,1.0,2020-01-22,2020-01-22
898,2020-02-13,2020-02-15,3,2686599.4090131028,2104027.218188187,6312081.654564561,-2.8243904,-2.6795137,-1.7787231844341898,101,94,374,233,3,1,1.0,2020-02-14,2020-02-15
899,2020-02-21,2020-02-21,1,1393889.4920540203,1393889.4920540203,1393889.4920540203,-2.3436565,-2.3436565,-1.7943260653121094,84,84,383,383,1,1,1.0,2020-02-21,2020-02-21
900,2020-03-10,2020-03-10,1,900004.0599271442,900004.0599271442,900004.0599271442,-2.1406262,-2.1406262,-1.7902911923904081,80,80,408,408,1,1,1.0,2020-03-10,2020-03-10
901,2020-12-25,2020-12-26,2,1088264.7569228928,836354.6690002827,1672709.3380005653,-2.6164918,-2.6111383,-1.8195881601421964,173,154,274,190,2,1,1.0,2020-12-26,2020-12-25
902,2021-01-01,2021-01-01,1,548550.0272124615,548550.0272124615,548550.0272124615,-3.7042933,-3.7042933,-2.023419438076855,170,170,188,188,1,1,1.0,2021-01-01,2021-01-01
903,2021-01-12,2021-01-13,2,1135388.1547358502,865984.5946320663,1731969.1892641326,-2.6131465,-2.5619645,-1.7746031636104322,170,169,195,186,2,1,1.0,2021-01-12,2021-01-12
904,2021-01-29,2021-01-30,2,976980.5480064148,849033.6675593988,1698067.3351187976,-3.0678642,-2.8224998,-1.9647308376633457,137,135,325,316,2,1,1.0,2021-01-29,2021-01-30
905,2021-02-05,2021-02-20,16,5015430.174132946,3361997.3401280786,53791957.44204926,-5.2683816,-3.5506587,-2.0833478011862585,159,35,226,115,16,1,1.0,2021-02-14,2021-02-15
906,2021-02-22,2021-02-22,1,849517.7435775851,849517.7435775851,849517.7435775851,-2.3573916,-2.3573916,-1.7908946622457427,114,114,405,405,1,1,1.0,2021-02-22,2021-02-22
907,2021-03-15,2021-03-17,3,1052232.5720837875,855787.4879517168,2567362.46385515,-3.4414957,-3.2310321,-1.9969072905694152,123,123,385,347,3,1,1.0,2021-03-16,2021-03-15
908,2021-03-27,2021-03-27,1,574520.07657286,574520.07657286,574520.07657286,-2.9203959,-2.9203959,-1.979348128884422,23,23,415,415,1,1,1.0,2021-03-27,2021-03-27
909,2021-12-17,2021-12-17,1,769608.9812205337,769608.9812205337,769608.9812205337,-2.6758163,-2.6758163,-1.7870032453619724,61,61,122,122,1,1,1.0,2021-12-17,2021-12-17
910,2021-12-25,2022-01-09,16,3952906.449561738,2289534.1996333846,36632547.19413415,-5.037385,-3.5318222,-1.986097561578188,164,38,208,70,16,1,1.0,2022-01-06,2021-12-27
911,2022-01-11,2022-01-12,2,1629763.933393634,1473229.1156103048,2946458.2312206095,-2.909842,-2.6769352,-1.7984550330526825,99,96,338,308,2,1,1.0,2022-01-11,2022-01-11
912,2022-01-14,2022-01-16,3,1529403.6697188278,968343.2633215425,2905029.7899646275,-2.9200222,-2.610059,-1.826323804659377,102,80,302,260,3,1,1.0,2022-01-15,2022-01-16
913,2022-01-19,2022-01-22,4,2733032.2976125,1561017.9529109357,6244071.811643743,-3.8755167,-2.9234455,-1.8339983474363373,126,65,282,156,4,1,1.0,2022-01-21,2022-01-22
914,2022-01-25,2022-01-27,3,1909679.3018799454,1331229.2923252706,3993687.876975812,-3.8155243,-2.9525564,-1.8514838654719146,101,93,315,242,3,1,1.0,2022-01-26,2022-01-27
915,2022-01-29,2022-01-30,2,1882735.1542604682,1816760.0362902519,3633520.0725805038,-3.4222605,-3.2507253,-1.8840110082659351,145,129,285,278,2,1,1.0,2022-01-29,2022-01-30
916,2022-02-02,2022-02-07,6,3267908.8359434353,1537481.526965192,12299852.215721536,-4.978842,-3.2863693,-1.9411476576187436,172,47,394,150,8,2,1.3333333333333333,2022-02-03,2022-02-04
917,2022-02-12,2022-02-14,3,1003352.109047228,832259.6220515999,2496778.8661547997,-2.4729633,-2.3456566,-1.7192047601441336,87,75,341,237,3,1,1.0,2022-02-14,2022-02-14
918,2022-02-16,2022-02-17,2,1730353.2658263126,1315049.4479436732,2630098.8958873465,-3.0127075,-2.7146094,-1.9079503827422262,88,64,420,400,2,1,1.0,2022-02-16,2022-02-16
919,2022-02-21,2022-02-26,6,3197801.2041321862,1597147.459725761,14374327.13753185,-4.237523,-2.9600537,-1.8352622592836783,124,50,399,166,9,2,1.5,2022-02-23,2022-02-23
920,2022-03-12,2022-03-13,2,597749.8009180771,592877.6919034838,1185755.3838069676,-2.5868518,-2.3153052,-1.7061354468563303,164,155,286,211,2,1,1.0,2022-03-13,2022-03-12
921,2022-03-15,2022-03-16,2,1069828.4375285504,820605.1557955685,1641210.311591137,-2.5890996,-2.3884857,-1.8244168176744042,50,39,402,391,2,1,1.0,2022-03-16,2022-03-16
922,2022-12-01,2022-12-02,2,946720.8151565694,851005.4841403582,1702010.9682807163,-3.6362512,-3.4759448,-2.0316795634336993,74,64,125,104,2,1,1.0,2022-12-01,2022-12-02
923,2022-12-06,2022-12-07,2,724524.5863102659,623675.244085165,1247350.48817033,-2.7590122,-2.7298818,-1.8573035119278822,74,59,181,143,2,1,1.0,2022-12-07,2022-12-07
924,2022-12-17,2022-12-26,10,7982325.692792216,3299483.449867225,36294317.94853947,-4.640853,-3.721081,-2.1202632768534726,158,26,250,49,11,2,1.1,2022-12-23,2022-12-22
