label,area,time,cm_lat,cm_lon,mean,stdev,median,min_value,min_lat,min_lon
7,3330560.998610755,1976-02-07,107,350,-1.7220986696595588,0.1580341458176994,-1.7011681,-2.4782631,70,395
32,3187732.27143729,1976-02-08,107,346,-1.7809675098068107,0.2089962867486065,-1.7379898,-2.5142868,68,395
26,776422.0984360698,1976-02-09,51,390,-1.9173513109797768,0.26776864292583663,-1.8788677,-2.6502173,46,381
2,1059751.1491782551,1976-02-13,46,386,-1.8162432172294825,0.20541779352703013,-1.7959979,-2.5187097,65,395
19,829630.8196744439,1976-02-14,51,387,-1.9899074507555177,0.2994242652777122,-1.9729812,-2.7198398,52,388
6,3665956.557406533,1976-02-15,76,391,-1.961187571385073,0.3054024520482676,-1.8922803,-2.946113,71,395
6,3036270.058070338,1976-02-16,67,403,-1.9366612988154477,0.2550438568333102,-1.9072518,-2.880026,71,396
3,1511270.0048405111,1976-02-17,45,403,-1.9118310121072237,0.2786730369205209,-1.8688737,-3.081897,25,435
67,1824427.8449176806,1976-02-18,57,407,-1.9425020232131152,0.33048400285404445,-1.865937,-3.1122053,25,434
62,867411.1794558654,1976-02-19,91,404,-1.6891205042129878,0.15506733604595763,-1.6532491,-2.2059698,79,406
33,756279.2916365297,1976-02-21,82,397,-1.8832507329520467,0.2735341184320442,-1.8343914,-2.6423235,74,395
43,1670291.3733070833,1976-02-22,85,405,-1.848847976358503,0.26429189794275654,-1.7877396,-2.6772316,73,395
52,684538.4403138367,1976-02-23,177,192,-2.2283255766469536,0.5225954582404867,-2.1366491,-3.7806098,195,199
21,1223553.0955336357,1976-02-24,66,391,-2.0065586496643943,0.37667227232299316,-1.9135764,-3.0377877,65,395
25,1400179.4984623012,1976-02-25,57,402,-1.9267012916161748,0.29522812752896666,-1.8615128,-2.8444178,65,395
9,884660.9178129802,1976-02-26,53,403,-1.7675296235232762,0.20470402816560399,-1.7175328,-2.5305047,35,416
8,747048.5326817469,1976-03-01,60,98,-1.9472692700532765,0.4980451578361472,-1.7724983,-3.78552,66,76
16,824690.2469150515,1976-03-01,70,406,-1.9607873700068126,0.34607160309050977,-1.8974053,-2.9538567,65,395
3,1591176.911667301,1976-03-02,64,111,-2.050141567626187,0.4225509438073673,-1.9711757,-3.7167242,72,82
7,1775744.0885180207,1976-03-02,78,396,-2.357665016000921,0.6039534785461369,-2.2675066,-3.7833223,78,403
5,1610161.675203738,1976-03-03,80,125,-2.010838394342351,0.34087589706394067,-1.9747828,-3.3688908,115,105
9,789612.8390206451,1976-03-03,78,413,-2.066096515003254,0.34418955368764004,-2.0553334,-2.833614,78,403
7,619834.0836875031,1976-03-04,83,413,-1.8634680048897376,0.25869453454862446,-1.8356602,-2.6395843,79,403
12,1142147.2009853155,1976-03-05,110,158,-1.9162554071868003,0.3526529936948516,-1.8153446,-3.4353328,132,133
23,622000.0573101784,1976-03-10,75,409,-1.8216293118165936,0.2341395842943123,-1.8005203,-2.453121,77,403
28,902181.4470105318,1976-03-11,72,405,-1.950872014180949,0.30804570046707763,-1.9336691,-2.9018595,79,403
20,695452.2477445255,1976-03-12,70,405,-1.7587949210038614,0.17868398001490743,-1.7341477,-2.573801,79,403
16,815200.4759796517,1976-03-13,87,405,-1.8811772245911387,0.27018401136938397,-1.853788,-2.6523187,79,406
21,600692.8531347576,1976-03-14,79,414,-1.740881906713478,0.22441439586221512,-1.6582599,-2.6565137,79,406
1,1429531.2787265338,1976-03-15,60,398,-1.9861119342443945,0.3375460400358317,-1.9509493,-3.2104027,79,400
1,1349186.2534022098,1976-03-16,55,399,-1.9405344293682298,0.2425656058143757,-1.9356937,-2.8392367,31,397
1,864946.5481840672,1976-03-17,43,387,-1.8665771461944616,0.21031376587382408,-1.8642739,-2.6103847,32,397
5,1269312.6187395593,1976-03-19,107,400,-1.6681367023915963,0.11240053144392059,-1.6589179,-2.048615,117,431
5,944363.2862510178,1976-03-20,89,419,-1.6925292894735442,0.12577387875099247,-1.672201,-2.189175,79,403
10,930718.0960198323,1976-11-27,117,178,-2.1074859874385217,0.45314512143853586,-2.0333927,-4.092712,106,160
10,2313410.2708450295,1976-11-28,137,184,-2.2032319526829887,0.7066713219514167,-1.9648184,-5.5866914,122,174
22,2863363.723517129,1976-11-29,152,199,-2.1703821691315675,0.5950217100087357,-2.0300357,-5.4571466,150,179
36,2590466.0557842166,1976-11-30,155,219,-1.9035632825164426,0.3187347254948502,-1.8292642,-4.0106106,151,178
6,537731.1129665928,1976-12-02,82,228,-1.8343774690262282,0.2104578521910016,-1.8213766,-2.7218528,86,237
8,1204959.8224691239,1976-12-03,107,293,-1.780093227631018,0.26274447798073386,-1.7035644,-3.1069078,113,256
32,516531.7846309241,1976-12-03,170,188,-1.8149250207510919,0.1827424754177145,-1.8062311,-2.4088147,177,184
30,635010.4126651011,1976-12-07,112,227,-1.8466750296915215,0.22194598245565442,-1.8117812,-2.558743,123,232
22,1978940.3235513761,1976-12-08,73,234,-1.7168553872791616,0.16913481328175406,-1.6893736,-2.5810442,110,217
49,2369942.6458962206,1976-12-09,82,296,-1.815098417414071,0.20790200593714564,-1.77234,-2.6451273,89,262
34,2911391.220458662,1976-12-10,94,369,-1.8832843144009583,0.2641860777925407,-1.8457355,-2.7188814,87,362
6,511544.3114663296,1976-12-11,16,91,-1.837714009577095,0.23717557191832409,-1.7946749,-2.5155776,14,86
6,675281.9953148921,1976-12-13,87,260,-1.6934156210526177,0.1580080712009662,-1.6572176,-2.3317566,91,264
11,2107122.5205379315,1976-12-14,103,329,-1.7060988900173892,0.1539224393439069,-1.6710469,-2.4298253,106,304
44,1731496.2476251584,1976-12-21,153,250,-1.7874629163832376,0.2040680480504378,-1.763434,-2.2654622,163,285
34,2224963.8892474733,1976-12-22,150,273,-1.8883327890586408,0.202220446943719,-1.8969696,-2.614142,128,275
23,842192.3667530458,1976-12-27,69,250,-1.7640922851217158,0.18528330513317273,-1.7271478,-2.3727822,56,225
31,1089011.126006084,1976-12-28,86,266,-1.7005618129778761,0.15621465510198876,-1.6684451,-2.189927,90,245
1,1570591.8503310587,1976-12-29,90,253,-1.8296381383440292,0.2406121448543523,-1.7632474,-2.740423,96,254
3,3027508.9217391214,1976-12-30,105,236,-1.8287842901233369,0.2241132879930849,-1.7986995,-3.257871,123,289
1,3160614.962602347,1976-12-31,124,229,-2.102799174978951,0.377554145711148,-2.0868692,-3.5265584,124,230
21,3308347.1796122524,1977-01-01,134,254,-1.850215076102265,0.24182134278920728,-1.805899,-2.8686275,138,266
20,1536391.4890397699,1977-01-02,135,300,-1.7767387677518853,0.25795239014348054,-1.7128917,-3.0887291,129,357
5,1056674.4143296424,1977-01-05,98,145,-2.0656884545732437,0.41421018494073664,-1.9899086,-3.6150544,95,111
4,907028.3452808146,1977-01-06,104,131,-2.2278012372028018,0.4711181658860508,-2.1954482,-3.618986,101,119
5,915448.8781866205,1977-01-07,110,127,-2.0617353445994926,0.3802785383674839,-2.0029945,-3.532145,105,133
1,4463219.184377783,1977-01-08,102,196,-1.9817260163359844,0.39500069308141106,-1.8798065,-4.118625,112,115
3,5634006.942133209,1977-01-09,109,201,-2.178094932065833,0.4330574698839647,-2.153612,-3.9905264,105,133
15,8143677.005707587,1977-01-10,118,217,-2.0773063957477285,0.471701196195333,-1.951386,-4.1169114,148,166
21,6632551.471755319,1977-01-11,130,232,-2.150533843832214,0.49520349853671447,-2.0305963,-4.09994,132,235
15,5503857.829741283,1977-01-12,106,238,-1.9213577698239008,0.28715318791294514,-1.8849702,-3.5706632,128,288
20,4787645.381508581,1977-01-13,106,284,-1.9108371360747973,0.37677428359879617,-1.8026533,-4.1489115,128,286
27,3480384.2824194753,1977-01-14,101,338,-1.7872666796753272,0.2010091356325547,-1.7610037,-2.9337814,128,403
8,2170833.922849423,1977-01-15,83,256,-1.819266192182864,0.20100562165983119,-1.8049314,-2.5078702,96,342
4,4612153.028596795,1977-01-16,113,224,-2.215885843221388,0.47081863633904586,-2.1559014,-4.0146136,140,173
10,6129966.408889901,1977-01-17,133,263,-2.4832186840088766,0.647263061659042,-2.4270277,-4.5127063,133,236
2,6003601.910446062,1977-01-18,134,264,-2.1924085833820706,0.4369643566023918,-2.140247,-3.893524,180,280
2,4753503.249262628,1977-01-19,145,261,-2.444447346235408,0.6115470136320077,-2.373075,-5.7134166,168,284
8,1966183.5981742647,1977-01-20,154,276,-2.281422702159653,0.626771105407821,-2.1146622,-4.7824244,180,280
5,1503315.93127408,1977-01-21,150,276,-1.9177134307877806,0.33107577979657865,-1.82642,-3.0322878,175,278
7,1817687.971667269,1977-01-22,140,283,-1.951145985307103,0.32667622561140125,-1.8749077,-3.1690695,140,324
7,2065758.0077799438,1977-01-23,136,296,-1.9835767120994428,0.337016081728762,-1.9070476,-3.3795738,139,328
15,2061887.0063219937,1977-01-27,81,213,-1.7488772011181848,0.19620841713281095,-1.7242324,-3.0440583,110,253
11,3624096.7088278336,1977-01-28,100,218,-2.022699112711208,0.34789597505622327,-1.9790691,-3.260667,111,252
17,4934355.220660046,1977-01-29,131,256,-2.1038030170375057,0.42964435305399723,-2.006125,-3.9322383,140,266
10,2907766.5362054487,1977-01-30,135,283,-1.807518759803951,0.24940908795630953,-1.7331611,-3.0080872,139,268
18,1830846.5765881364,1977-01-31,129,254,-1.9123137744119383,0.29416237438871723,-1.8749454,-2.968879,132,239
35,1320676.6996395884,1977-02-01,161,260,-1.8040190995102976,0.22063875243766737,-1.747665,-2.5709126,172,270
11,1498226.948127966,1977-02-02,125,310,-1.8313845787017675,0.2587930864673496,-1.7755429,-3.6020565,140,265
5,1046889.1192741807,1977-02-03,121,389,-1.90465701167926,0.2554419492454854,-1.9062266,-3.0393085,121,429
6,2796830.4933434217,1977-02-06,125,278,-1.96811472533312,0.3134269483148157,-1.9424366,-3.057426,138,267
5,2646214.744840965,1977-02-07,132,280,-1.8876466120202975,0.299767824408586,-1.8095453,-3.1270144,128,253
1,1849552.04266504,1977-02-08,131,285,-1.8990791216864562,0.3295973994036088,-1.8277631,-3.4541318,123,276
8,2148441.2008299353,1977-02-17,139,286,-1.8749486784006926,0.2697413820134805,-1.837321,-3.4941816,180,280
16,940141.5124427783,1977-02-18,151,301,-1.8943949331867398,0.2810492305112833,-1.8220754,-2.9369085,176,277
31,584683.6291287419,1977-02-21,157,289,-1.8091960847716055,0.2173121804448259,-1.7889185,-2.9092767,181,279
5,2038057.71525692,1977-02-24,99,396,-1.8569174766987124,0.18531582437470034,-1.8449863,-2.4350414,90,391
7,1080760.9927724374,1977-02-25,101,411,-1.8940110287003777,0.2570570020015442,-1.8672502,-2.660016,113,440
4,559321.7129400758,1977-03-14,111,420,-1.669046913991209,0.1352767352182551,-1.6320943,-2.1454525,112,439
11,1286964.6330154096,1977-11-20,93,130,-2.176906741793754,0.5514731237418127,-2.0273721,-4.4778547,103,112
6,1518543.2937020608,1977-11-21,91,140,-2.2966780415128896,0.5011300076538099,-2.2459347,-4.12845,92,138
5,966540.5189064268,1977-11-22,70,105,-2.0470532848815286,0.3997468241410546,-1.9650067,-3.4851737,79,132
4,980821.9488637231,1977-11-23,64,99,-2.1267342524396047,0.41428372160465154,-2.0742073,-3.4456484,67,128
4,557910.695303406,1977-12-03,22,49,-1.8005101212510117,0.19360842971817693,-1.7700698,-2.491803,23,77
2,1643169.6728655132,1977-12-04,37,71,-1.8993713926688276,0.2773928373364399,-1.8615339,-2.875679,47,40
4,2937830.704860687,1977-12-05,50,107,-1.9131078297734885,0.2814405887137193,-1.8593879,-2.8722768,38,107
2,4372275.0958388,1977-12-06,61,133,-2.0209912445211975,0.34122493644767665,-1.9824886,-3.3930347,54,59
4,4854752.642953228,1977-12-07,68,146,-2.0046074735604154,0.3811548142120131,-1.9482913,-4.019124,54,57
4,4256343.318650209,1977-12-08,58,119,-2.2042650806173985,0.5044681962043573,-2.09625,-4.5824018,66,78
3,5762189.443511391,1977-12-09,73,139,-2.294199587251594,0.5620963266156943,-2.1663742,-4.575771,65,78
5,5875820.299758136,1977-12-10,79,158,-2.045242501537819,0.37628364595741093,-1.9867721,-3.6677918,59,65
3,1351323.8762799571,1977-12-11,34,62,-1.9224532458846704,0.2725110307663092,-1.882225,-2.9106252,40,41
33,1876346.965983087,1977-12-11,113,281,-1.7747451212356962,0.25639376567296895,-1.6885545,-2.7712333,122,261
1,1040348.6763190909,1977-12-12,18,65,-1.86441282159151,0.21352369814938763,-1.8520921,-2.6590633,40,41
22,1992333.463316513,1977-12-12,114,322,-1.8056762151671064,0.2105610945645886,-1.7770367,-2.7505767,109,305
2,858901.2588796429,1977-12-13,13,62,-1.8843228531393776,0.23274734681522408,-1.8736185,-2.4764762,12,34
2,802851.7507546986,1977-12-14,10,75,-1.8980353017809115,0.23006699077900505,-1.891007,-2.7672148,3,129
8,1203149.731579846,1977-12-22,171,217,-1.9106941705400293,0.4402367694133553,-1.7502458,-3.6764107,195,199
27,531777.4234183787,1977-12-26,122,259,-1.647708610301595,0.08790328710573389,-1.6455805,-1.9601632,112,248
43,1355226.128069834,1977-12-27,151,282,-1.7285076746353172,0.17322254492325317,-1.700916,-2.3383594,177,274
36,515494.12113115995,1977-12-28,132,267,-1.6978271316281326,0.12872376088535753,-1.6953607,-2.4397058,121,271
17,545109.5875877837,1977-12-29,149,275,-1.7271347576663607,0.13622441952257608,-1.7035533,-2.1438024,141,273
8,741889.1145101602,1977-12-31,77,119,-1.8458255275699844,0.22003004463465148,-1.8249707,-2.6810718,93,130
15,1841371.478102045,1978-01-01,94,146,-1.9119539113441988,0.32238550695498364,-1.8350706,-3.4089508,101,121
17,2079321.440955333,1978-01-02,98,153,-1.922346879185009,0.3262948415033359,-1.8555828,-3.5494251,94,119
15,739240.3356365712,1978-01-03,70,105,-1.8719956692438278,0.25263004818344625,-1.8350561,-3.1233246,76,95
48,1115232.0804192773,1978-01-03,157,230,-1.7104983373005807,0.16456630900930203,-1.6798398,-2.521591,190,210
10,704585.2203759666,1978-01-04,60,91,-1.9921923301893634,0.33630378997498717,-1.9428451,-3.0819266,54,78
21,759016.6599264365,1978-01-05,52,80,-2.1059123493809278,0.42560373862867257,-2.023845,-3.589301,68,76
26,964228.2962239668,1978-01-06,53,79,-2.0501082191388296,0.45390257442117304,-1.9291654,-3.7022147,66,76
17,1717890.2792123992,1978-01-07,47,88,-1.939324683867425,0.3178893136629296,-1.8752003,-3.103221,61,82
41,675080.0680026418,1978-01-07,76,338,-1.6867697390737133,0.13549622559772204,-1.6674287,-2.2321055,78,312
63,1783189.7097336303,1978-01-08,72,141,-1.732126013829451,0.15849038756521966,-1.7117589,-2.356434,102,182
22,4380546.322547482,1978-01-09,127,229,-1.8731507407044772,0.2615480480635325,-1.8271195,-2.6869097,133,248
21,5390009.477820671,1978-01-10,130,246,-2.010098424927535,0.3060797797525915,-1.9760779,-3.1120467,118,208
18,2927914.797668439,1978-01-11,138,267,-2.002777169084365,0.3120383469961816,-1.9741812,-3.498864,130,272
5,740769.8447111119,1978-01-12,73,342,-1.6820620073229653,0.1431961311654236,-1.6539209,-2.2527368,83,342
19,854832.6227087431,1978-01-12,137,281,-1.7948240427126523,0.2560553870445632,-1.7355024,-3.030491,128,271
1,2836183.3569377544,1978-01-13,70,371,-2.140559863711125,0.6044286205464411,-1.9357233,-4.1555843,60,402
2,1663632.9745995414,1978-01-14,67,367,-1.849427083174565,0.3251191265838118,-1.7225709,-2.8066354,59,396
8,1633216.9499710763,1978-01-15,154,252,-2.01105857950523,0.42783660991241074,-1.8624358,-3.592535,166,279
5,2399265.473932416,1978-01-16,116,218,-1.8817036490568195,0.2882167530583463,-1.816056,-2.8740923,176,273
11,2323309.7925827107,1978-01-17,124,210,-2.0994469108263245,0.4579865119649753,-2.0035713,-3.513812,129,204
6,512371.5967450883,1978-01-18,43,375,-1.7359978299343448,0.17168794594017414,-1.69948,-2.2604752,42,376
31,578277.5638837992,1978-01-18,128,220,-1.964770199750599,0.3377269927272871,-1.8854425,-2.9990208,133,226
7,688056.158010609,1978-01-19,40,368,-1.7792932332533675,0.18833024243131022,-1.7571092,-2.3788395,41,378
16,1510433.691743314,1978-01-19,106,191,-1.8724733507818234,0.3167985074566661,-1.7857634,-2.9374545,105,195
1,730841.0398688358,1978-01-20,40,364,-1.6857284596298958,0.14027842231766352,-1.6603211,-2.2012625,30,341
13,2845539.970125421,1978-01-20,138,207,-2.038407188110896,0.33212493828162065,-2.0063443,-3.2285478,109,207
5,612687.4305928309,1978-01-21,43,380,-1.6994625282874378,0.12582391019949796,-1.6917679,-2.122538,30,344
15,2328264.9771853057,1978-01-21,142,220,-1.876423865029314,0.25075548588572144,-1.838355,-2.7509215,139,228
47,604069.0154441359,1978-01-22,165,202,-1.869258403377148,0.23744823806785284,-1.8256769,-2.6130285,155,198
20,640002.1202774215,1978-01-23,126,265,-1.9956228959752123,0.2924771500519522,-1.9707922,-3.2410445,125,289
20,818988.9461943944,1978-01-25,149,170,-1.8683823568480356,0.3521132734285939,-1.7594286,-3.8323002,147,176
10,2637553.1033609007,1978-01-26,127,215,-1.8806635616966103,0.29622319237734734,-1.8054943,-3.222063,183,208
1,2340444.2646917426,1978-01-27,123,227,-1.7498343947997013,0.1703468529973706,-1.7232805,-2.5410755,105,199
10,1929408.2064998676,1978-01-28,145,250,-1.795027694800237,0.21200189825837099,-1.7640584,-2.7475405,180,278
11,3083326.8025984014,1978-01-29,136,256,-1.916847389261904,0.29307080495042004,-1.8803194,-3.0838444,181,279
9,2538137.6920806225,1978-01-30,141,279,-1.9792280070489245,0.3334811526574483,-1.9539719,-3.177666,132,254
38,690654.2932450577,1978-01-31,104,192,-1.821823482348472,0.2436693442187009,-1.7726079,-2.4761193,98,190
65,947530.4969528904,1978-01-31,151,300,-1.8151011778960215,0.1740017338609246,-1.8221883,-2.1874144,146,321
23,2914493.574540501,1978-02-01,97,200,-1.8426575035054162,0.25921263316186366,-1.7877213,-3.2157247,127,286
16,3509623.9468690627,1978-02-02,75,192,-1.8187008243131206,0.2824228764370741,-1.7329264,-3.1685584,122,209
31,2014696.8401416733,1978-02-03,74,268,-1.689918094601468,0.16348228562103295,-1.6493607,-2.4271438,63,269
37,2678544.8301862245,1978-02-04,105,301,-1.8201417409680583,0.26389324239068,-1.7453078,-3.275682,103,275
22,1795341.2977236882,1978-02-05,112,318,-1.8135586254802072,0.3024834714441112,-1.7098101,-3.1049519,111,298
13,2669971.7886242354,1978-02-06,136,251,-1.9156498322671303,0.34554837393170523,-1.8150189,-3.0345707,132,235
8,2818554.9605368813,1978-02-07,141,269,-2.084973612752609,0.3824843118939007,-2.038095,-3.3915331,131,267
7,1209179.1791526063,1978-02-08,138,271,-1.849202419676637,0.24769084070295985,-1.7957845,-2.7609797,129,281
16,506208.06783942645,1978-02-09,124,269,-1.7209732883199962,0.177572240316427,-1.6965911,-2.6957576,124,285
10,1112897.322978114,1978-02-10,143,244,-1.8008710817696028,0.2139167140981987,-1.7585181,-2.7358756,127,285
20,518857.7469751184,1978-02-11,156,283,-1.7477054931128602,0.21415051515500053,-1.6861306,-2.4332542,179,279
5,546544.9683146151,1978-02-16,114,207,-1.7524834904125182,0.25347558018344474,-1.6567309,-2.7025886,121,226
10,1334929.8329732271,1978-02-17,122,205,-2.0400218402982664,0.37550045477976957,-1.997733,-3.0165014,115,207
1,2048491.9096240473,1978-02-18,133,204,-2.0985985132802245,0.4029870512682191,-2.0457962,-3.5460854,144,166
6,3015985.352593357,1978-02-19,141,225,-2.0175673507866922,0.3800223673856503,-1.9487988,-3.7468796,143,216
2,909713.5031785729,1978-02-20,126,269,-1.9485075716177622,0.41524306571755293,-1.8183439,-3.8373349,124,288
2,1386778.5913974752,1978-02-21,146,216,-1.9886497438091604,0.3564770458814687,-1.9264175,-2.9417953,129,197
2,3191987.9082296705,1978-02-22,151,253,-2.0075128975680205,0.3920936887399681,-1.9109695,-3.4959843,175,282
6,1444170.3091339706,1978-02-23,154,287,-2.1213895377519454,0.4248814418657601,-2.0890312,-3.810761,180,280
29,792848.3206344072,1978-03-02,126,338,-1.7976446877553136,0.21343282970327646,-1.7564558,-2.9226673,136,348
23,997746.7931027403,1978-03-03,99,171,-1.907992324431304,0.2566126774843554,-1.8706996,-2.7595985,100,165
30,797125.19357455,1978-03-03,128,362,-1.8323536303794348,0.236730571446595,-1.7967019,-2.5701642,130,372
15,2848061.406822895,1978-03-04,132,210,-1.9565394187399412,0.3389122019901762,-1.8867425,-3.2665453,116,197
6,3610345.2996737324,1978-03-05,140,271,-1.8422190137618601,0.30506243632444713,-1.7462015,-3.4466753,139,266
